381 537	37 494 29 33 318 1025 788 3867 1265 343 106 61 22 17 1212 127 959 210 183 9 144	779 630 414 152 381 537 360
78 147		53 6 58 26 78 147 495
748 229	53 6 58 26 78 147 495	230 814 748 229 276 4229 506
43	53 6 58 26 78 147 495 230 814 748 229 276 4229 506	43 18 56 28 104 262 9
43 289	53 6 58 26 78 147 495 230 814 748 229 276 4229 506 43 18 56 28 104 262 9	20 32 262 9 10 43 289
878		878 679 82 120 210 124 11
187	878 679 82 120 210 124 11	187 64 7 142 99 92 117
97 364	878 679 82 120 210 124 11 187 64 7 142 99 92 117	97 364 1936 112 591 121 217
46	878 679 82 120 210 124 11 187 64 7 142 99 92 117 97 364 1936 112 591 121 217	46 68 56 8 145 475 215
288		288 1355 613 76 31 71 36
99	288 1355 613 76 31 71 36	99 272 173 112 771 851 194
548 163	288 1355 613 76 31 71 36 99 272 173 112 771 851 194	442 24 19 188 548 163 32
104	288 1355 613 76 31 71 36 99 272 173 112 771 851 194 442 24 19 188 548 163 32	104 157 83 17 204 14 12
810		810 1104 387 369 1308 490 1003
663	810 1104 387 369 1308 490 1003	663 179 156 1681 66 959 56
36 67	810 1104 387 369 1308 490 1003 663 179 156 1681 66 959 56	106 153 262 78 125 36 67
72 196	810 1104 387 369 1308 490 1003 663 179 156 1681 66 959 56 106 153 262 78 125 36 67	2979 125 72 196 108 293 229
844 94		844 94 9 432 47 510 297
424 207	844 94 9 432 47 510 297	424 207 247 137 244 187 1293
132	844 94 9 432 47 510 297 424 207 247 137 244 187 1293	132 52 74 698 269 44 303
59	844 94 9 432 47 510 297 424 207 247 137 244 187 1293 132 52 74 698 269 44 303	59 828 70 160 731 26 64
550 147		1002 787 550 147 285 161 34
3817	1002 787 550 147 285 161 34	3817 85 22 162 253 305 305
56	1002 787 550 147 285 161 34 3817 85 22 162 253 305 305	56 11 106 1184 81 92 679
120	1002 787 550 147 285 161 34 3817 85 22 162 253 305 305 56 11 106 1184 81 92 679	120 608 532 13 46 210 92
1523 758		63 1382 41 803 60 1523 758
740 325	63 1382 41 803 60 1523 758	562 112 740 325 5 358 56
44	63 1382 41 803 60 1523 758 562 112 740 325 5 358 56	44 42 1937 146 46 20 51
177	63 1382 41 803 60 1523 758 562 112 740 325 5 358 56 44 42 1937 146 46 20 51	177 366 81 696 27 505 505
8 54		16 9 96 159 185 8 54
53 150 190	16 9 96 159 185 8 54	310 842 664 186 53 150 190
2978	16 9 96 159 185 8 54 310 842 664 186 53 150 190	2978 50 708 6 57 93 59
52 48	16 9 96 159 185 8 54 310 842 664 186 53 150 190 2978 50 708 6 57 93 59	7 18 117 115 28 52 48
133		133 216 666 58 947 262 1900
147 356	133 216 666 58 947 262 1900	186 615 138 147 356 28 256
10	133 216 666 58 947 262 1900 186 615 138 147 356 28 256	10 858 959 878 92 5 376
56	133 216 666 58 947 262 1900 186 615 138 147 356 28 256 10 858 959 878 92 5 376	56 8 399 108 118 1313 385
2558		2558 370 95 92 145 475 215
101	2558 370 95 92 145 475 215	101 454 452 25 2978 78 11
708 823	2558 370 95 92 145 475 215 101 454 452 25 2978 78 11	497 18 708 823 117 121 330
33	2558 370 95 92 145 475 215 101 454 452 25 2978 78 11 497 18 708 823 117 121 330	33 15 120 610 330 31 117
101 1059		101 1059 203 61 650 1781 530
34	101 1059 203 61 650 1781 530	34 218 81 1991 9 59 126
161	101 1059 203 61 650 1781 530 34 218 81 1991 9 59 126	161 14 28 17 95 353 65
96	101 1059 203 61 650 1781 530 34 218 81 1991 9 59 126 161 14 28 17 95 353 65	96 234 52 32 42 54 193
476 87		2852 181 476 87 216 464 56
192	2852 181 476 87 216 464 56	192 16 29 27 304 87 165
390	2852 181 476 87 216 464 56 192 16 29 27 304 87 165	390 207 316 167 10 6 166
608	2852 181 476 87 216 464 56 192 16 29 27 304 87 165 390 207 316 167 10 6 166	608 115 780 712 614 657 1003
1900 181		262 147 1900 181 383 529 101
15	262 147 1900 181 383 529 101	15 342 319 22 139 823 899
1374 1212	262 147 1900 181 383 529 101 15 342 319 22 139 823 899	1374 1212 117 610 757 129 470
106	262 147 1900 181 383 529 101 15 342 319 22 139 823 899 1374 1212 117 610 757 129 470	106 272 420 2072 1423 178 486
239 484		239 484 19 19 26 329 82
8	239 484 19 19 26 329 82	8 319 15 15 959 1781 6
740	239 484 19 19 26 329 82 8 319 15 15 959 1781 6	740 47 46 42 298 62 177
315	239 484 19 19 26 329 82 8 319 15 15 959 1781 6 740 47 46 42 298 62 177	315 14 70 538 88 762 13
602 56		306 1485 602 56 84 1233 731
750 350	306 1485 602 56 84 1233 731	750 350 804 828 5 24 19
496 583	306 1485 602 56 84 1233 731 750 350 804 828 5 24 19	978 44 531 2477 496 583 68
46	306 1485 602 56 84 1233 731 750 350 804 828 5 24 19 978 44 531 2477 496 583 68	46 1062 82 64 52 28 16
274		274 28 77 81 26 1936 165
191 429	274 28 77 81 26 1936 165	1831 1827 191 429 387 1969 39
310 842	274 28 77 81 26 1936 165 1831 1827 191 429 387 1969 39	46 187 310 842 262 9 253
60	274 28 77 81 26 1936 165 1831 1827 191 429 387 1969 39 46 187 310 842 262 9 253	60 141 641 319 78 959 56
54		54 9 186 842 533 13 34
1446	54 9 186 842 533 13 34	1446 112 38 48 493 104 168
423	54 9 186 842 533 13 34 1446 112 38 48 493 104 168	423 298 7 58 10 396 679
5	54 9 186 842 533 13 34 1446 112 38 48 493 104 168 423 298 7 58 10 396 679	5 358 16 52 65 210 92
2185 2146		81 53 309 108 2185 2146 474
59	81 53 309 108 2185 2146 474	59 221 336 133 7 285 44
213 367	81 53 309 108 2185 2146 474 59 221 336 133 7 285 44	187 94 213 367 187 5 23
459 91	81 53 309 108 2185 2146 474 59 221 336 133 7 285 44 187 94 213 367 187 5 23	128 12 459 91 640 39 22
1241 657		3529 356 234 78 1241 657 1036
101 364	3529 356 234 78 1241 657 1036	101 364 823 470 833 55 147
98	3529 356 234 78 1241 657 1036 101 364 823 470 833 55 147	98 33 84 1606 414 152 144
210	3529 356 234 78 1241 657 1036 101 364 823 470 833 55 147 98 33 84 1606 414 152 144	210 124 10 6 83 28 52
92 108		177 12 92 108 211 53 232
397	177 12 92 108 211 53 232	397 721 1764 12 326 192 103
187	177 12 92 108 211 53 232 397 721 1764 12 326 192 103	187 94 8 131 104 884 67
16	177 12 92 108 211 53 232 397 721 1764 12 326 192 103 187 94 8 131 104 884 67	16 235 277 26 213 367 165
158 329		414 242 29 740 158 329 13
84 100	414 242 29 740 158 329 13	202 12 7 91 84 100 129
25	414 242 29 740 158 329 13 202 12 7 91 84 100 129	25 120 7 765 8 131 159
92 11	414 242 29 740 158 329 13 202 12 7 91 84 100 129 25 120 7 765 8 131 159	113 376 92 11 5 42 6
111 141		111 141 413 16 1382 162 592
34 150	111 141 413 16 1382 162 592	1200 140 34 150 67 1292 428
13	111 141 413 16 1382 162 592 1200 140 34 150 67 1292 428	13 41 59 50 1430 393 1936
91	111 141 413 16 1382 162 592 1200 140 34 150 67 1292 428 13 41 59 50 1430 393 1936	91 15 48 804 192 27 78
101		101 454 559 615 74 133 229
57	101 454 559 615 74 133 229	57 93 19 62 26 43 165
9 147	101 454 559 615 74 133 229 57 93 19 62 26 43 165	33 15 9 147 252 346 493
602 56	101 454 559 615 74 133 229 57 93 19 62 26 43 165 33 15 9 147 252 346 493	740 47 5 161 37 602 56
793 81		793 81 13 149 71 4542 3386
192	793 81 13 149 71 4542 3386	192 177 63 63 959 179 86
59	793 81 13 149 71 4542 3386 192 177 63 63 959 179 86	59 50 262 9 33 5 765
356	793 81 13 149 71 4542 3386 192 177 63 63 959 179 86 59 50 262 9 33 5 765	356 36 732 335 4773 1088 295
27		27 1814 906 1893 196 505 505
70	27 1814 906 1893 196 505 505	70 50 461 540 7 471 263
120	27 1814 906 1893 196 505 505 70 50 461 540 7 471 263	120 43 10 47 316 969 58
736	27 1814 906 1893 196 505 505 70 50 461 540 7 471 263 120 43 10 47 316 969 58	736 388 52 28 61 78 165
117		117 330 234 62 319 74 96
935	117 330 234 62 319 74 96	935 1241 147 61 28 29 216
872 516	117 330 234 62 319 74 96 935 1241 147 61 28 29 216	5 24 20 32 186 872 516
213 367	117 330 234 62 319 74 96 935 1241 147 61 28 29 216 5 24 20 32 186 872 516	7 58 708 6 65 213 367
133		133 147 84 68 1866 147 17
92 108	133 147 84 68 1866 147 17	2558 370 81 92 108 356 202
356	133 147 84 68 1866 147 17 2558 370 81 92 108 356 202	356 298 1821 51 197 101 49
1542	133 147 84 68 1866 147 17 2558 370 81 92 108 356 202 356 298 1821 51 197 101 49	1542 525 20 6 351 823 360
177 538		10 51 125 47 395 177 538
102 127	10 51 125 47 395 177 538	704 102 127 421 104 2033 1587
367 262	10 51 125 47 395 177 538 704 102 127 421 104 2033 1587	367 262 214 14 77 103 326
1201 336	10 51 125 47 395 177 538 704 102 127 421 104 2033 1587 367 262 214 14 77 103 326	608 285 884 229 321 1201 336
1774 1774		66 162 1774 1774 154 226 89
10 47	66 162 1774 1774 154 226 89	817 131 1837 611 74 10 47
55	66 162 1774 1774 154 226 89 817 131 1837 611 74 10 47	55 160 315 69 372 92 45
7	66 162 1774 1774 154 226 89 817 131 1837 611 74 10 47 55 160 315 69 372 92 45	7 401 256 22 20 32 227
55 393		356 879 55 393 118 701 77
834 657	356 879 55 393 118 701 77	443 447 834 657 252 13 8
44	356 879 55 393 118 701 77 443 447 834 657 252 13 8	44 209 666 15 431 154 1572
629 108	356 879 55 393 118 701 77 443 447 834 657 252 13 8 44 209 666 15 431 154 1572	66 1564 125 629 108 356 17
35 275		55 330 12 122 35 275 909
38 1782	55 330 12 122 35 275 909	41 147 15 342 148 38 1782
13 165	55 330 12 122 35 275 909 41 147 15 342 148 38 1782	13 165 5 765 4217 3048 713
184 27	55 330 12 122 35 275 909 41 147 15 342 148 38 1782 13 165 5 765 4217 3048 713	184 27 117 413 1820 334 336
750 167		750 167 1077 1077 750 27 13
1343 140	750 167 1077 1077 750 27 13	1343 140 268 749 709 1370 82
146	750 167 1077 1077 750 27 13 1343 140 268 749 709 1370 82	146 11 153 115 34 878 94
383	750 167 1077 1077 750 27 13 1343 140 268 749 709 1370 82 146 11 153 115 34 878 94	383 203 81 92 42 374 6
366		366 177 817 111 2366 450 13
53 6	366 177 817 111 2366 450 13	19 19 930 458 37 53 6
148	366 177 817 111 2366 450 13 19 19 930 458 37 53 6	148 8 214 572 544 122 198
63 352	366 177 817 111 2366 450 13 19 19 930 458 37 53 6 148 8 214 572 544 122 198	106 608 63 352 705 150 129
192 83		705 144 1431 75 1168 192 83
443 202	705 144 1431 75 1168 192 83	265 194 664 719 1355 443 202
29	705 144 1431 75 1168 192 83 265 194 664 719 1355 443 202	29 20 219 23 16 1054 26
59	705 144 1431 75 1168 192 83 265 194 664 719 1355 443 202 29 20 219 23 16 1054 26	59 50 10 22 28 68 17
38 264		155 206 38 264 809 31 102
145	155 206 38 264 809 31 102	145 19 86 68 204 325 80
666	155 206 38 264 809 31 102 145 19 86 68 204 325 80	666 58 56 8 33 58 35
83 9	155 206 38 264 809 31 102 145 19 86 68 204 325 80 666 58 56 8 33 58 35	5 24 20 32 108 83 9
1521 2372		1548 248 460 779 1521 2372 136
351	1548 248 460 779 1521 2372 136	351 253 20 114 30 108 262
106	1548 248 460 779 1521 2372 136 351 253 20 114 30 108 262	106 608 98 751 34 185 2030
924	1548 248 460 779 1521 2372 136 351 253 20 114 30 108 262 106 608 98 751 34 185 2030	924 222 7 1558 1184 16 9
288 525		47 540 288 525 9 17 28
101 886 2558	47 540 288 525 9 17 28	109 116 101 886 2558 26 22
19	47 540 288 525 9 17 28 109 116 101 886 2558 26 22	19 284 84 120 127 2168 49
1361	47 540 288 525 9 17 28 109 116 101 886 2558 26 22 19 284 84 120 127 2168 49	1361 168 46 506 3070 125 610
197		197 30 804 324 134 20 29
582	197 30 804 324 134 20 29	582 2108 85 62 112 334 529
1097 927	197 30 804 324 134 20 29 582 2108 85 62 112 334 529	5 42 1097 927 116 1388 1132
3075 2423 308 127	197 30 804 324 134 20 29 582 2108 85 62 112 334 529 5 42 1097 927 116 1388 1132	644 187 73 3075 2423 308 127
356 41		206 6 81 45 356 41 183
56	206 6 81 45 356 41 183	56 35 287 287 22 137 89
41	206 6 81 45 356 41 183 56 35 287 287 22 137 89	41 26 42 6 121 61 493
253 112	206 6 81 45 356 41 183 56 35 287 287 22 137 89 41 26 42 6 121 61 493	520 11 253 112 510 740 47
28		28 91 407 691 16 88 52
190 100	28 91 407 691 16 88 52	256 348 31 1272 137 190 100
984	28 91 407 691 16 88 52 256 348 31 1272 137 190 100	984 168 46 115 85 62 213
5	28 91 407 691 16 88 52 256 348 31 1272 137 190 100 984 168 46 115 85 62 213	5 3664 146 11 1356 331 64
1069 147		113 6 169 45 577 1069 147
422 30	113 6 169 45 577 1069 147	31 616 1251 558 390 422 30
644	113 6 169 45 577 1069 147 31 616 1251 558 390 422 30	644 14 58 2176 24 112 303
143 150	113 6 169 45 577 1069 147 31 616 1251 558 390 422 30 644 14 58 2176 24 112 303	4915 140 143 150 453 57 64
101 12		101 12 78 26 150 20 29
63	101 12 78 26 150 20 29	63 605 413 16 679 164 529
2498 2400	101 12 78 26 150 20 29 63 605 413 16 679 164 529	37 494 55 1245 263 2498 2400
356	101 12 78 26 150 20 29 63 605 413 16 679 164 529 37 494 55 1245 263 2498 2400	356 36 196 42 1891 393 127
9 1982		9 1982 85 62 7 1250 6
1206	9 1982 85 62 7 1250 6	1206 1206 58 1423 115 56 22
708 823	9 1982 85 62 7 1250 6 1206 1206 58 1423 115 56 22	25 219 345 384 708 823 422
146	9 1982 85 62 7 1250 6 1206 1206 58 1423 115 56 22 25 219 345 384 708 823 422	146 11 264 201 158 125 610
187		187 219 883 1843 33 84 635
20	187 219 883 1843 33 84 635	20 138 60 372 46 34 11
158 425	187 219 883 1843 33 84 635 20 138 60 372 46 34 11	158 425 644 14 197 30 68
85 6	187 219 883 1843 33 84 635 20 138 60 372 46 34 11 158 425 644 14 197 30 68	770 42 85 6 757 493 117
97 741		97 741 911 65 650 85 76
92	97 741 911 65 650 85 76	92 414 1260 140 1079 1970 117
56 448	97 741 911 65 650 85 76 92 414 1260 140 1079 1970 117	223 132 161 418 56 448 50
452	97 741 911 65 650 85 76 92 414 1260 140 1079 1970 117 223 132 161 418 56 448 50	452 187 242 153 25 16 11
25		25 733 251 932 277 6 529
78 151	25 733 251 932 277 6 529	347 115 78 151 46 565 659
335 318	25 733 251 932 277 6 529 347 115 78 151 46 565 659	395 577 9 183 335 318 1796
666	25 733 251 932 277 6 529 347 115 78 151 46 565 659 395 577 9 183 335 318 1796	666 11 732 23 253 170 127
342		342 35 287 538 116 488 147
1204	342 35 287 538 116 488 147	1204 1204 1869 1869 126 136 224
187	342 35 287 538 116 488 147 1204 1204 1869 1869 126 136 224	187 44 43 58 77 151 495
230	342 35 287 538 116 488 147 1204 1204 1869 1869 126 136 224 187 44 43 58 77 151 495	230 23 509 266 113 967 64
484		484 393 200 285 67 1245 117
356	484 393 200 285 67 1245 117	356 28 52 18 1002 787 11
55 195	484 393 200 285 67 1245 117 356 28 52 18 1002 787 11	347 201 55 195 158 173 32
70	484 393 200 285 67 1245 117 356 28 52 18 1002 787 11 347 201 55 195 158 173 32	70 85 59 657 66 165 215
41		41 642 7 108 20 246 246
2482 47	41 642 7 108 20 246 246	384 395 2401 2482 47 1350 917
184	41 642 7 108 20 246 246 384 395 2401 2482 47 1350 917	184 1243 775 1072 60 96 721
646	41 642 7 108 20 246 246 384 395 2401 2482 47 1350 917 184 1243 775 1072 60 96 721	646 352 3098 1606 101 298 302
145 12		70 181 239 12 300 145 12
256	70 181 239 12 300 145 12	256 905 13 203 1438 19 194
214	70 181 239 12 300 145 12 256 905 13 203 1438 19 194	214 272 958 611 550 6 42
24 115	70 181 239 12 300 145 12 256 905 13 203 1438 19 194 214 272 958 611 550 6 42	24 115 364 778 158 1876 991
750 77		154 382 34 1062 116 750 77
211 1799	154 382 34 1062 116 750 77	211 1799 57 750 231 28 17
104 432	154 382 34 1062 116 750 77 211 1799 57 750 231 28 17	1002 787 104 432 239 745 171
171	154 382 34 1062 116 750 77 211 1799 57 750 231 28 17 1002 787 104 432 239 745 171	171 48 136 73 289 41 169
253 112		759 36 253 112 3099 56 8
70	759 36 253 112 3099 56 8	70 50 54 22 73 217 582
15	759 36 253 112 3099 56 8 70 50 54 22 73 217 582	15 342 390 9 815 139 579
530	759 36 253 112 3099 56 8 70 50 54 22 73 217 582 15 342 390 9 815 139 579	530 64 20 32 35 729 729
102 116		326 179 102 116 347 578 405
56	326 179 102 116 347 578 405	56 9 53 65 150 10 129
193 183	326 179 102 116 347 578 405 56 9 53 65 150 10 129	374 6 106 527 193 183 171
136 14	326 179 102 116 347 578 405 56 9 53 65 150 10 129 374 6 106 527 193 183 171	136 14 70 472 1690 110 6
876 277		203 111 758 876 277 307 307
297 92	203 111 758 876 277 307 307	364 679 297 92 5 69 53
3616	203 111 758 876 277 307 307 364 679 297 92 5 69 53	3616 3384 334 232 53 199 50
119 25	203 111 758 876 277 307 307 364 679 297 92 5 69 53 3616 3384 334 232 53 199 50	238 64 119 25 506 40 750
82		82 400 29 33 1640 1212 295
66	82 400 29 33 1640 1212 295	66 262 133 26 781 10 388
88	82 400 29 33 1640 1212 295 66 262 133 26 781 10 388	88 24 210 185 333 1111 32
416 714	82 400 29 33 1640 1212 295 66 262 133 26 781 10 388 88 24 210 185 333 1111 32	48 386 416 714 228 113 86
1714		1714 416 426 2457 17 670 543
87	1714 416 426 2457 17 670 543	87 1297 60 3384 104 257 76
629	1714 416 426 2457 17 670 543 87 1297 60 3384 104 257 76	629 160 3714 1178 463 147 213
1010 85	1714 416 426 2457 17 670 543 87 1297 60 3384 104 257 76 629 160 3714 1178 463 147 213	78 42 1010 85 1174 27 11
185 1581		185 1581 1150 149 981 447 2877
1128 48	185 1581 1150 149 981 447 2877	48 1128 48 695 134 88 169
214	185 1581 1150 149 981 447 2877 48 1128 48 695 134 88 169	214 335 57 541 223 180 179
198	185 1581 1150 149 981 447 2877 48 1128 48 695 134 88 169 214 335 57 541 223 180 179	198 125 687 940 2041 851 87
463 147		1430 867 116 15 175 463 147
750 77	1430 867 116 15 175 463 147	22 27 750 77 7 15 123
214	1430 867 116 15 175 463 147 22 27 750 77 7 15 123	214 316 13 56 851 265 332
1607 81	1430 867 116 15 175 463 147 22 27 750 77 7 15 123 214 316 13 56 851 265 332	211 264 294 3391 1607 81 1010
47		47 733 192 91 46 20 120
12 631	47 733 192 91 46 20 120	28 3617 12 631 408 96 357
746 34	47 733 192 91 46 20 120 28 3617 12 631 408 96 357	53 35 214 746 34 32 150
321	47 733 192 91 46 20 120 28 3617 12 631 408 96 357 53 35 214 746 34 32 150	321 81 460 42 1515 1187 234
750 432		750 432 738 1178 57 70 50
124 615 16 603	750 432 738 1178 57 70 50	124 615 16 603 81 210 452
684 99	750 432 738 1178 57 70 50 124 615 16 603 81 210 452	684 99 169 730 145 741 182
5	750 432 738 1178 57 70 50 124 615 16 603 81 210 452 684 99 169 730 145 741 182	5 160 79 673 135 552 909
41		41 450 128 12 96 5 29
48	41 450 128 12 96 5 29	48 44 1201 2301 115 81 1345
38	41 450 128 12 96 5 29 48 44 1201 2301 115 81 1345	38 187 5 549 384 11 679
22	41 450 128 12 96 5 29 48 44 1201 2301 115 81 1345 38 187 5 549 384 11 679	22 50 92 3 91 812 127
309 279		309 279 16 320 887 99 4645
121	309 279 16 320 887 99 4645	121 1286 484 674 430 37 129
81	309 279 16 320 887 99 4645 121 1286 484 674 430 37 129	81 486 5 422 17 194 49
204	309 279 16 320 887 99 4645 121 1286 484 674 430 37 129 81 486 5 422 17 194 49	204 66 476 169 78 329 6
790		790 194 752 1574 400 20 19
287	790 194 752 1574 400 20 19	287 1026 550 3281 115 288 111
18	790 194 752 1574 400 20 19 287 1026 550 3281 115 288 111	18 2878 756 1009 116 158 3712
1445 12	790 194 752 1574 400 20 19 287 1026 550 3281 115 288 111 18 2878 756 1009 116 158 3712	1445 12 678 1171 66 473 62
41		41 133 15 342 5 300 160
285 112	41 133 15 342 5 300 160	285 112 1266 168 41 26 165
52	41 133 15 342 5 300 160 285 112 1266 168 41 26 165	52 28 1298 690 52 28 261
1605	41 133 15 342 5 300 160 285 112 1266 168 41 26 165 52 28 1298 690 52 28 261	1605 539 234 74 135 539 160
78 41		78 41 402 772 423 298 248
1174	78 41 402 772 423 298 248	1174 27 452 413 16 26 364
367	78 41 402 772 423 298 248 1174 27 452 413 16 26 364	367 326 37 575 79 395 45
1358	78 41 402 772 423 298 248 1174 27 452 413 16 26 364 367 326 37 575 79 395 45	1358 758 414 679 724 11 86
512		512 811 294 3344 417 851 194
670 36	512 811 294 3344 417 851 194	322 516 40 731 563 670 36
43	512 811 294 3344 417 851 194 322 516 40 731 563 670 36	43 15 8 131 79 5 277
391	512 811 294 3344 417 851 194 322 516 40 731 563 670 36 43 15 8 131 79 5 277	391 391 588 21 2767 1781 12
12		12 104 447 2877 88 376 13
43	12 104 447 2877 88 376 13	43 18 345 3343 68 1791 550
184	12 104 447 2877 88 376 13 43 18 345 3343 68 1791 550	184 207 256 1970 190 100 1786
288	12 104 447 2877 88 376 13 43 18 345 3343 68 1791 550 184 207 256 1970 190 100 1786	288 414 276 92 74 568 6
53		53 71 364 133 120 43 759
54	53 71 364 133 120 43 759	54 16 15 253 342 807 419
695 141	53 71 364 133 120 43 759 54 16 15 253 342 807 419	105 292 291 141 100 695 141
170	53 71 364 133 120 43 759 54 16 15 253 342 807 419 105 292 291 141 100 695 141	170 67 34 18 116 184 18
13		13 160 5 65 204 160 11
119 55	13 160 5 65 204 160 11	158 493 119 55 82 493 543
38	13 160 5 65 204 160 11 158 493 119 55 82 493 543	38 196 2895 395 38 196 421
44	13 160 5 65 204 160 11 158 493 119 55 82 493 543 38 196 2895 395 38 196 421	44 71 884 229 884 67 117
2168		2168 525 1216 1216 137 455 80
53 6	2168 525 1216 1216 137 455 80	53 6 34 150 892 748 9
52	2168 525 1216 1216 137 455 80 53 6 34 150 892 748 9	52 146 537 179 667 961 45
56	2168 525 1216 1216 137 455 80 53 6 34 150 892 748 9 52 146 537 179 667 961 45	56 35 1239 12 67 711 262
750 183		750 183 309 73 124 183 413
43	750 183 309 73 124 183 413	43 15 38 264 347 171 19
860	750 183 309 73 124 183 413 43 15 38 264 347 171 19	860 110 220 29 123 330 670
93	750 183 309 73 124 183 413 43 15 38 264 347 171 19 860 110 220 29 123 330 670	93 1067 5 279 7 70 472
17		17 650 426 530 15 88 95
210	17 650 426 530 15 88 95	210 207 1443 500 213 732 1957
63 535	17 650 426 530 15 88 95 210 207 1443 500 213 732 1957	38 196 373 999 63 535 365
644	17 650 426 530 15 88 95 210 207 1443 500 213 732 1957 38 196 373 999 63 535 365	644 14 13 8 428 1138 633
82		82 19 35 96 188 235 18
1640	82 19 35 96 188 235 18	1640 716 227 128 48 177 540
367	82 19 35 96 188 235 18 1640 716 227 128 48 177 540	367 326 347 223 117 1146 383
41 13	82 19 35 96 188 235 18 1640 716 227 128 48 177 540 367 326 347 223 117 1146 383	41 13 54 369 206 183 419
2558 370		15 15 9 432 2558 370 732
126 191	15 15 9 432 2558 370 732	9 364 126 191 158 111 129
7	15 15 9 432 2558 370 732 9 364 126 191 158 111 129	7 30 256 658 178 280 2168
72 127	15 15 9 432 2558 370 732 9 364 126 191 158 111 129 7 30 256 658 178 280 2168	792 290 72 127 166 206 6
112		112 1146 56 11 901 453 264
36	112 1146 56 11 901 453 264	36 127 732 395 135 57 717
471	112 1146 56 11 901 453 264 36 127 732 395 135 57 717	471 140 16 182 22 34 65
404	112 1146 56 11 901 453 264 36 127 732 395 135 57 717 471 140 16 182 22 34 65	404 42 63 9 10 199 234
356		356 329 52 1215 45 5 136
179	356 329 52 1215 45 5 136	179 4145 731 516 115 183 9
636 14	356 329 52 1215 45 5 136 179 4145 731 516 115 183 9	2478 17 636 14 1764 12 688
792	356 329 52 1215 45 5 136 179 4145 731 516 115 183 9 2478 17 636 14 1764 12 688	792 252 1313 385 261 158 468
277		277 316 291 1712 43 162 17
70	277 316 291 1712 43 162 17	70 4058 59 1718 1521 122 87
419	277 316 291 1712 43 162 17 70 4058 59 1718 1521 122 87	419 419 88 45 119 117 213
1188 124	277 316 291 1712 43 162 17 70 4058 59 1718 1521 122 87 419 419 88 45 119 117 213	1188 124 10 6 104 579 8
87		87 974 939 246 58 42 44
851	87 974 939 246 58 42 44	851 731 561 516 135 391 391
123	87 974 939 246 58 42 44 851 731 561 516 135 391 391	123 52 132 240 83 41 334
644	87 974 939 246 58 42 44 851 731 561 516 135 391 391 123 52 132 240 83 41 334	644 14 2176 64 104 27 22
1900		1900 91 1160 92 262 959 56
101	1900 91 1160 92 262 959 56	101 22 236 615 42 3522 229
1163	1900 91 1160 92 262 959 56 101 22 236 615 42 3522 229	1163 1163 798 537 276 1297 159
26	1900 91 1160 92 262 959 56 101 22 236 615 42 3522 229 1163 1163 798 537 276 1297 159	26 112 405 223 1085 322 638
1298		1298 483 12 92 88 65 13
16	1298 483 12 92 88 65 13	16 603 45 441 493 1266 894
11	1298 483 12 92 88 65 13 16 603 45 441 493 1266 894	11 18 59 50 169 37 112
33	1298 483 12 92 88 65 13 16 603 45 441 493 1266 894 11 18 59 50 169 37 112	33 15 4051 100 285 206 6
550 262		2851 9 117 410 213 550 262
81	2851 9 117 410 213 550 262	81 115 1010 229 113 15 136
33	2851 9 117 410 213 550 262 81 115 1010 229 113 15 136	33 15 463 379 644 14 493
8 464	2851 9 117 410 213 550 262 81 115 1010 229 113 15 136 33 15 463 379 644 14 493	5 24 8 464 68 20 9
740 47		59 51 740 47 68 557 62
12 1416	59 51 740 47 68 557 62	7 109 346 493 252 12 1416
101 97	59 51 740 47 68 557 62 7 109 346 493 252 12 1416	101 97 279 65 272 238 429
222	59 51 740 47 68 557 62 7 109 346 493 252 12 1416 101 97 279 65 272 238 429	222 73 388 6 330 188 19
740		740 56 5 21 527 19 194
204	740 56 5 21 527 19 194	204 347 13 8 192 66 36
619	740 56 5 21 527 19 194 204 347 13 8 192 66 36	619 115 695 4324 42 291 134
2974 2764	740 56 5 21 527 19 194 204 347 13 8 192 66 36 619 115 695 4324 42 291 134	2974 2764 87 1050 74 851 12
52		52 1013 438 286 286 693 13
13	52 1013 438 286 286 693 13	13 8 759 90 135 57 6
41 1305	52 1013 438 286 286 693 13 13 8 759 90 135 57 6	105 292 41 1305 102 10 51
161 1103	52 1013 438 286 286 693 13 13 8 759 90 135 57 6 105 292 41 1305 102 10 51	240 1909 1088 2139 161 1103 761
356 140		356 140 22 162 40 10 856
8 111	356 140 22 162 40 10 856	844 329 8 111 196 5 273
106	356 140 22 162 40 10 856 844 329 8 111 196 5 273	106 632 204 44 664 14 493
93	356 140 22 162 40 10 856 844 329 8 111 196 5 273 106 632 204 44 664 14 493	93 19 156 51 1263 708 81
1548		1548 248 1122 559 27 22 17
55	1548 248 1122 559 27 22 17	55 2371 29 216 189 3384 87
92 389	1548 248 1122 559 27 22 17 55 2371 29 216 189 3384 87	1653 1282 244 76 92 389 327
1668 8	1548 248 1122 559 27 22 17 55 2371 29 216 189 3384 87 1653 1282 244 76 92 389 327	1163 1163 26 125 161 1668 8
2157 147		28 845 2157 147 459 107 425
276	28 845 2157 147 459 107 425	276 178 97 615 244 16 602
223 8	28 845 2157 147 459 107 425 276 178 97 615 244 16 602	101 129 104 557 223 8 437
5	28 845 2157 147 459 107 425 276 178 97 615 244 16 602 101 129 104 557 223 8 437	5 877 125 610 414 1162 805
212 1605		212 1605 87 2057 5 300 176
